SOURCE_POOL;TARGET_POOL;SEMANTICS;P_PARTIAL;NOISE;NFILES_POS;FOLD;ILASP_TRAIN_SUCCEEDED;STORED_MCC;STORED_MCC_FULL;SURFACE_POS;SURFACE_NEG;TP;FP;TN;FN;MCC;ACCURACY;LEARNED_MODEL_FILENAME;SCORE_SECONDS
dense;dense;PRF;0.5;0.1;20;3;1;0.3406136573728659;0.98;80;80;77;1;79;3;0.950297;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.31
dense;dense;PRF;0.5;0.1;60;3;1;0.9216604846559902;1.0;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.31
dense;dense;PRF;0.5;0.1;20;4;1;0.8503827583812932;0.9900495037128093;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.2
dense;sparse;ADM;1.0;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.39
dense;sparse;ADM;1.0;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.31
dense;sparse;ADM;1.0;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.2
dense;sparse;ADM;1.0;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.56
dense;dense;PRF;0.5;0.1;60;4;1;0.9704367948586523;0.9900495037128093;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.25
dense;dense;PRF;0.5;0.1;20;5;1;0.48007935851918326;0.5856390612795545;80;80;42;2;78;38;0.559893;0.75;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.31
dense;dense;PRF;0.5;0.1;60;5;1;0.7530560782582622;0.9700485036378032;80;80;78;0;80;2;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/PRF_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.34
dense;sparse;ADM;1.0;0.0;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.87
dense;sparse;ADM;1.0;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.51
dense;sparse;ADM;1.0;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.23
dense;sparse;ADM;1.0;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.42
dense;sparse;ADM;1.0;0.0;20;5;1;0.9900495037128093;0.9900495037128093;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.59
dense;sparse;ADM;1.0;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.63
dense;sparse;ADM;1.0;0.1;20;1;1;0.7995900589021114;0.7995900589021114;80;80;80;7;73;0;0.916013;0.95625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.62
dense;sparse;ADM;1.0;0.1;60;1;1;0.932286907826487;0.932286907826487;80;80;80;12;68;0;0.859727;0.925;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;1.01
dense;sparse;ADM;1.0;0.1;20;2;1;0.9229582069908971;0.9229582069908971;80;80;80;19;61;0;0.78496;0.88125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;1.78
dense;sparse;ADM;1.0;0.1;60;4;1;0.8080176743014172;0.8080176743014172;80;80;80;19;61;0;0.78496;0.88125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.89
dense;sparse;ADM;1.0;0.1;20;5;1;0.9900495037128093;0.9900495037128093;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.97
dense;sparse;ADM;1.0;0.1;60;5;1;0.9900495037128093;0.9900495037128093;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;1.59
dense;sparse;ADM;0.5;0.0;20;1;1;0.6034562377694128;0.9511897312113418;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;1.2
dense;sparse;ADM;1.0;0.1;60;2;1;0.9801960588196069;0.9801960588196069;80;80;80;9;71;0;0.89317;0.94375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.89
dense;sparse;ADM;1.0;0.1;20;3;1;0.932286907826487;0.932286907826487;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.99
dense;sparse;ADM;1.0;0.1;60;3;1;0.9229582069908971;0.9229582069908971;80;80;80;15;65;0;0.82717;0.90625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;1.65
dense;sparse;ADM;1.0;0.1;20;4;1;0.9900495037128093;0.9900495037128093;80;80;80;9;71;0;0.89317;0.94375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_225433/ADM_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;1.21
dense;sparse;ADM;0.5;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.79
dense;sparse;ADM;0.5;0.0;20;2;1;0.6127576206206944;0.9416965821485117;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;1.22
dense;sparse;ADM;0.5;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;1.53
dense;sparse;ADM;0.5;0.0;20;3;1;0.6300052909830732;0.932286907826487;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.74
dense;sparse;ADM;0.5;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.82
dense;sparse;ADM;0.5;0.0;20;4;1;0.6592685147442633;0.9229582069908971;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;1.47
dense;sparse;ADM;0.5;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;1.52
dense;sparse;ADM;0.5;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.33
dense;sparse;ADM;0.5;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.94
dense;sparse;ADM;0.5;0.1;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;1.7
dense;sparse;ADM;0.5;0.1;60;1;1;0.8310394493741197;0.9704367948586523;80;80;80;12;68;0;0.859727;0.925;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;1.2
dense;sparse;ADM;0.5;0.1;20;2;1;0.192598242245835;0.8954338623269738;80;80;80;7;73;0;0.916013;0.95625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.4
dense;sparse;ADM;0.5;0.1;60;2;1;0.96;0.9900495037128093;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.94
dense;sparse;ADM;0.5;0.1;20;3;1;0.4762807282543458;0.7545790974665509;80;80;57;3;77;23;0.697137;0.8375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.36
dense;sparse;ADM;0.5;0.1;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.53
dense;sparse;ADM;0.5;0.1;20;4;1;0.5;0.5927489783638191;80;80;29;0;80;51;0.470504;0.68125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.46
dense;sparse;ADM;0.5;0.1;60;4;1;0.900720865153615;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.44
dense;sparse;ADM;0.5;0.1;20;5;1;0.9900495037128093;0.9801960588196069;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.51
dense;sparse;ADM;0.5;0.1;60;5;1;0.5;0.693888666488711;80;80;50;0;80;30;0.6742;0.8125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/ADM_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.5
dense;sparse;CMP;1.0;0.0;20;1;1;0.9801960588196069;0.9801960588196069;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.7
dense;sparse;CMP;1.0;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.74
dense;sparse;CMP;1.0;0.0;20;2;1;0.8226366627527562;0.8226366627527562;80;80;75;6;74;5;0.862567;0.93125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.5
dense;sparse;CMP;1.0;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.44
dense;sparse;CMP;1.0;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.4
dense;sparse;CMP;1.0;0.0;60;3;1;0.9607689228305227;0.9607689228305227;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.71
dense;sparse;CMP;1.0;0.0;20;4;1;0.9137080416200247;0.9137080416200247;80;80;80;14;66;0;0.837931;0.9125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.47
dense;sparse;CMP;1.0;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.45
dense;sparse;CMP;1.0;0.0;20;5;1;0.8954338623269738;0.8954338623269738;80;80;80;4;76;0;0.95119;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.39
dense;sparse;CMP;1.0;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.83
dense;sparse;CMP;1.0;0.1;20;1;1;1.0;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.51
dense;sparse;CMP;1.0;0.1;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.39
dense;sparse;CMP;1.0;0.1;20;2;1;0.9704367948586523;0.9704367948586523;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.43
dense;sparse;CMP;1.0;0.1;60;2;1;0.9201840552184065;0.9201840552184065;80;80;75;2;78;5;0.913142;0.95625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.79
dense;sparse;CMP;1.0;0.1;20;3;1;0.9607689228305227;0.9607689228305227;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.47
dense;sparse;CMP;1.0;0.1;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.41
dense;sparse;CMP;1.0;0.1;20;4;1;0.8250286473253903;0.8250286473253903;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.43
dense;sparse;CMP;1.0;0.1;60;4;1;0.9900495037128093;0.9900495037128093;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.73
dense;sparse;CMP;1.0;0.1;20;5;1;0.8509629433967631;0.8509629433967631;80;80;80;8;72;0;0.904534;0.95;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.41
dense;sparse;CMP;1.0;0.1;60;5;1;0.9401880564188067;0.9401880564188067;80;80;77;6;74;3;0.888125;0.94375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.44
dense;sparse;CMP;0.5;0.0;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.42
dense;sparse;CMP;0.5;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.43
dense;sparse;CMP;0.5;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.45
dense;sparse;CMP;0.5;0.0;60;2;1;0.9900495037128093;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.37
dense;sparse;CMP;0.5;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.71
dense;sparse;CMP;0.5;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.41
dense;sparse;CMP;0.5;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.46
dense;sparse;CMP;0.5;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.36
dense;sparse;CMP;0.5;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.85
dense;sparse;CMP;0.5;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.42
dense;sparse;CMP;0.5;0.1;20;1;1;0.44543540318737396;0.6673863619872192;80;80;17;0;80;63;0.344791;0.60625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v2/train_output/final_synthetic_v2_pos50_20260704_112450/CMP_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.49
